time,target
984,"-0,22806476"
"984,2","-0,23374465"
"984,4","-0,22856309"
"984,6","-0,23148084"
"984,8","-0,22993767"
985,"-0,2317846"
"985,2","-0,23340093"
"985,4","-0,2295758"
"985,6","-0,23283787"
"985,8","-0,23339859"
986,"-0,23960663"
"986,2","-0,23363964"
"986,4","-0,23519444"
"986,6","-0,23375373"
"986,8","-0,23416762"
987,"-0,23186752"
"987,2","-0,23404534"
"987,4","-0,23279272"
"987,6","-0,23079124"
"987,8","-0,23430693"
988,"-0,23161905"
"988,2","-0,23409547"
"988,4","-0,23224071"
"988,6","-0,23625082"
"988,8","-0,23404735"
989,"-0,23562966"
"989,2","-0,22820334"
"989,4","-0,22866391"
"989,6","-0,2318999"
"989,8","-0,23585506"
990,"-0,23328993"
"990,2","-0,23220815"
"990,4","-0,23539741"
"990,6","-0,23346372"
"990,8","-0,23422334"
991,"-0,23462568"
"991,2","-0,23850924"
"991,4","-0,22980797"
"991,6","-0,23390809"
"991,8","-0,22974917"
992,"-0,23194715"
"992,2","-0,23315032"
"992,4","-0,23343597"
"992,6","-0,23233975"
"992,8","-0,23194808"
993,"-0,23467772"
"993,2","-0,23135677"
"993,4","-0,23252982"
"993,6","-0,23715912"
"993,8","-0,23139481"
994,"-0,23536517"
"994,2","-0,23349673"
"994,4","-0,22993189"
"994,6","-0,23117289"
"994,8","-0,23404276"
995,"-0,23500495"
"995,2","-0,23276606"
"995,4","-0,23277061"
"995,6","-0,23572367"
"995,8","-0,23616852"
996,"-0,23722045"
"996,2","-0,23399673"
"996,4","-0,23552683"
"996,6","-0,23320018"
"996,8","-0,23420154"
997,"-0,2315463"
"997,2","-0,23292005"
"997,4","-0,23233265"
"997,6","-0,23517123"
"997,8","-0,23345424"
998,"-0,23325276"
"998,2","-0,23456939"
"998,4","-0,23239394"
"998,6","-0,23776653"
"998,8","-0,23473108"
999,"-0,2318859"
"999,2","-0,23679048"
"999,4","-0,23316847"
"999,6","-0,23684739"
"999,8","-0,23418875"
1000,"-0,23489663"
"1000,2","-0,23579377"
"1000,4","-0,23220843"
"1000,6","-0,2352863"
"1000,8","-0,23640542"
1001,"-0,23188929"
"1001,2","-0,23583975"
"1001,4","-0,23705597"
"1001,6","-0,23523612"
"1001,8","-0,233436"
1002,"-0,23136036"
"1002,2","-0,23509328"
"1002,4","-0,23696588"
"1002,6","-0,23328972"
"1002,8","-0,23710261"
1003,"-0,23198012"
"1003,2","-0,23293553"
"1003,4","-0,23239766"
"1003,6","-0,23373742"
"1003,8","-0,23357022"
1004,"-0,23311992"
"1004,2","-0,2337856"
"1004,4","-0,23258731"
"1004,6","-0,23941621"
"1004,8","-0,23474492"
1005,"-0,23509611"
"1005,2","-0,23727727"
"1005,4","-0,23863679"
"1005,6","-0,23703927"
"1005,8","-0,23468442"
1006,"-0,23276465"
"1006,2","-0,23911345"
"1006,4","-0,23894164"
"1006,6","-0,23748563"
"1006,8","-0,23382218"
1007,"-0,2328933"
"1007,2","-0,23782149"
"1007,4","-0,23867798"
"1007,6","-0,23787469"
"1007,8","-0,23681466"
1008,"-0,23625806"
"1008,2","-0,23187187"
"1008,4","-0,23611203"
"1008,6","-0,23901847"
"1008,8","-0,23508529"
1009,"-0,23594536"
"1009,2","-0,23507965"
"1009,4","-0,23692782"
"1009,6","-0,23363571"
"1009,8","-0,23535393"
1010,"-0,2347597"
"1010,2","-0,23567706"
"1010,4","-0,23275925"
"1010,6","-0,23585109"
"1010,8","-0,23806156"
1011,"-0,23800391"
"1011,2","-0,23595777"
"1011,4","-0,23359583"
"1011,6","-0,2324498"
"1011,8","-0,24088818"
1012,"-0,23382182"
"1012,2","-0,23673792"
"1012,4","-0,23706743"
"1012,6","-0,23356047"
"1012,8","-0,23795784"
1013,"-0,23885989"
"1013,2","-0,23723699"
"1013,4","-0,23681678"
"1013,6","-0,23335154"
"1013,8","-0,23568414"
1014,"-0,23747836"
"1014,2","-0,23772968"
"1014,4","-0,23543221"
"1014,6","-0,2381552"
"1014,8","-0,23452464"
1015,"-0,23296371"
"1015,2","-0,23732972"
"1015,4","-0,23819722"
"1015,6","-0,2403609"
"1015,8","-0,23785532"
1016,"-0,23739551"
"1016,2","-0,23571041"
"1016,4","-0,23679566"
"1016,6","-0,24058996"
"1016,8","-0,23658504"
1017,"-0,23356093"
"1017,2","-0,23835973"
"1017,4","-0,23491995"
"1017,6","-0,23883742"
"1017,8","-0,23377126"
1018,"-0,23559904"
"1018,2","-0,23363666"
"1018,4","-0,23635204"
"1018,6","-0,23661357"
"1018,8","-0,23921899"
1019,"-0,23963349"
"1019,2","-0,23536344"
"1019,4","-0,23729546"
"1019,6","-0,23854916"
"1019,8","-0,23844576"
1020,"-0,23646718"
"1020,2","-0,23789333"
"1020,4","-0,23892546"
"1020,6","-0,23558092"
"1020,8","-0,23654091"
1021,"-0,2374709"
"1021,2","-0,23790894"
"1021,4","-0,23513104"
"1021,6","-0,23493065"
"1021,8","-0,23892152"
1022,"-0,23732778"
"1022,2","-0,23364009"
"1022,4","-0,240307"
"1022,6","-0,23524658"
"1022,8","-0,23573959"
1023,"-0,23836404"
"1023,2","-0,2352208"
"1023,4","-0,23622477"
"1023,6","-0,23634592"
"1023,8","-0,23617515"
1024,"-0,23909631"
"1024,2","-0,23755109"
"1024,4","-0,23610638"
"1024,6","-0,23944527"
"1024,8","-0,23591146"
1025,"-0,2374754"
"1025,2","-0,2348498"
"1025,4","-0,2387334"
"1025,6","-0,23751089"
"1025,8","-0,23540431"
1026,"-0,23488517"
"1026,2","-0,23585705"
"1026,4","-0,23630179"
"1026,6","-0,23885493"
"1026,8","-0,23831566"
1027,"-0,23937011"
"1027,2","-0,23839512"
"1027,4","-0,23871446"
"1027,6","-0,2415819"
"1027,8","-0,23914872"
1028,"-0,23650387"
"1028,2","-0,23655294"
"1028,4","-0,239325"
"1028,6","-0,2410081"
"1028,8","-0,23449923"
1029,"-0,23754896"
"1029,2","-0,23576558"
"1029,4","-0,23451439"
"1029,6","-0,23727325"
"1029,8","-0,23707427"
1030,"-0,23858167"
"1030,2","-0,24046284"
"1030,4","-0,24026167"
"1030,6","-0,2403674"
"1030,8","-0,23561938"
1031,"-0,24104896"
"1031,2","-0,23923203"
"1031,4","-0,23933701"
"1031,6","-0,2354755"
"1031,8","-0,23949187"
1032,"-0,24073261"
"1032,2","-0,23764998"
"1032,4","-0,23988411"
"1032,6","-0,23946483"
"1032,8","-0,23875614"
1033,"-0,23732048"
"1033,2","-0,23966925"
"1033,4","-0,23697346"
"1033,6","-0,24043678"
"1033,8","-0,23876166"
1034,"-0,23588933"
"1034,2","-0,23251179"
"1034,4","-0,24027783"
"1034,6","-0,23862"
"1034,8","-0,23750255"
1035,"-0,23639412"
"1035,2","-0,23682684"
"1035,4","-0,23964185"
"1035,6","-0,23749986"
"1035,8","-0,24227616"
1036,"-0,23952806"
"1036,2","-0,2375235"
"1036,4","-0,23878354"
"1036,6","-0,2413123"
"1036,8","-0,24232672"
1037,"-0,23541743"
"1037,2","-0,24104843"
"1037,4","-0,24422571"
"1037,6","-0,23599996"
"1037,8","-0,24311623"
1038,"-0,24339904"
"1038,2","-0,23780023"
"1038,4","-0,24267603"
"1038,6","-0,2381005"
"1038,8","-0,23820105"
1039,"-0,23870148"
"1039,2","-0,24200445"
"1039,4","-0,24037565"
"1039,6","-0,24203695"
"1039,8","-0,23970762"
1040,"-0,24264474"
"1040,2","-0,23936349"
"1040,4","-0,24253522"
"1040,6","-0,24261369"
"1040,8","-0,24132872"
1041,"-0,24266978"
"1041,2","-0,24062976"
"1041,4","-0,23734111"
"1041,6","-0,24215971"
"1041,8","-0,23917745"
1042,"-0,23921174"
"1042,2","-0,23507448"
"1042,4","-0,23750652"
"1042,6","-0,24400806"
"1042,8","-0,2391178"
1043,"-0,23965633"
"1043,2","-0,2391669"
"1043,4","-0,23817205"
"1043,6","-0,2445707"
"1043,8","-0,24005443"
1044,"-0,24266361"
"1044,2","-0,24253486"
"1044,4","-0,23827523"
"1044,6","-0,23916852"
"1044,8","-0,23754063"
1045,"-0,24075772"
"1045,2","-0,23977183"
"1045,4","-0,2381264"
"1045,6","-0,23674205"
"1045,8","-0,24194714"
1046,"-0,24005868"
"1046,2","-0,24127674"
"1046,4","-0,24114293"
"1046,6","-0,24223216"
"1046,8","-0,24487835"
1047,"-0,24316098"
"1047,2","-0,2409084"
"1047,4","-0,24251471"
"1047,6","-0,24097109"
"1047,8","-0,23515688"
1048,"-0,24073333"
"1048,2","-0,24042867"
"1048,4","-0,24557446"
"1048,6","-0,24256372"
"1048,8","-0,24125803"
1049,"-0,24082437"
"1049,2","-0,24101023"
"1049,4","-0,23816316"
"1049,6","-0,24500391"
"1049,8","-0,24095258"
1050,"-0,24420133"
"1050,2","-0,23914264"
"1050,4","-0,23933955"
"1050,6","-0,24363886"
"1050,8","-0,24158673"
1051,"-0,23990631"
"1051,2","-0,24196863"
"1051,4","-0,24141432"
"1051,6","-0,24098268"
"1051,8","-0,24174057"
1052,"-0,24324256"
"1052,2","-0,24186803"
"1052,4","-0,2379618"
"1052,6","-0,24159028"
"1052,8","-0,2406961"
1053,"-0,2432777"
"1053,2","-0,24140263"
"1053,4","-0,23866005"
"1053,6","-0,2390433"
"1053,8","-0,24397068"
1054,"-0,24272203"
"1054,2","-0,24028759"
"1054,4","-0,23978402"
"1054,6","-0,24121149"
"1054,8","-0,235569"
1055,"-0,24026096"
"1055,2","-0,24241659"
"1055,4","-0,24267372"
"1055,6","-0,23936531"
"1055,8","-0,23941386"
1056,"-0,2457325"
"1056,2","-0,24162208"
"1056,4","-0,23904979"
"1056,6","-0,24403217"
"1056,8","-0,24135417"
1057,"-0,24178572"
"1057,2","-0,2424555"
"1057,4","-0,23932861"
"1057,6","-0,24062821"
"1057,8","-0,24386093"
1058,"-0,24195306"
"1058,2","-0,24088971"
"1058,4","-0,23727554"
"1058,6","-0,24114272"
"1058,8","-0,2397851"
1059,"-0,2410989"
"1059,2","-0,2433615"
"1059,4","-0,2384848"
"1059,6","-0,2425224"
"1059,8","-0,24320595"
1060,"-0,24240452"
"1060,2","-0,24157122"
"1060,4","-0,24096216"
"1060,6","-0,23989946"
"1060,8","-0,24312165"
1061,"-0,23902215"
"1061,2","-0,24259627"
"1061,4","-0,24235143"
"1061,6","-0,23921135"
"1061,8","-0,24206109"
1062,"-0,2416116"
"1062,2","-0,24297483"
"1062,4","-0,24381332"
"1062,6","-0,24212964"
"1062,8","-0,24163371"
1063,"-0,23920314"
"1063,2","-0,24424365"
"1063,4","-0,23985291"
"1063,6","-0,24198206"
"1063,8","-0,24239916"
1064,"-0,23711264"
"1064,2","-0,24292125"
"1064,4","-0,2419035"
"1064,6","-0,24124949"
"1064,8","-0,24069311"
1065,"-0,24369183"
"1065,2","-0,23798223"
"1065,4","-0,24419683"
"1065,6","-0,24491008"
"1065,8","-0,24262068"
1066,"-0,24026047"
"1066,2","-0,23873585"
"1066,4","-0,24497981"
"1066,6","-0,24689625"
"1066,8","-0,24433015"
1067,"-0,24200283"
"1067,2","-0,24082281"
"1067,4","-0,24430069"
"1067,6","-0,24003515"
"1067,8","-0,24168628"
1068,"-0,24447757"
"1068,2","-0,24212421"
"1068,4","-0,24276875"
"1068,6","-0,23811372"
"1068,8","-0,24197784"
1069,"-0,23935965"
"1069,2","-0,24676107"
"1069,4","-0,24122711"
"1069,6","-0,24455816"
"1069,8","-0,24295783"
1070,"-0,24800746"
"1070,2","-0,24647169"
"1070,4","-0,2451193"
"1070,6","-0,24446088"
"1070,8","-0,24280199"
1071,"-0,24325894"
"1071,2","-0,24610196"
"1071,4","-0,23679531"
"1071,6","-0,24275237"
"1071,8","-0,24127418"
1072,"-0,24210921"
"1072,2","-0,24249341"
"1072,4","-0,24316022"
"1072,6","-0,24309596"
"1072,8","-0,24433358"
1073,"-0,24469452"
"1073,2","-0,24372047"
"1073,4","-0,2433861"
"1073,6","-0,24543926"
"1073,8","-0,24436761"
1074,"-0,23995911"
"1074,2","-0,24212217"
"1074,4","-0,24055193"
"1074,6","-0,24159485"
"1074,8","-0,24516943"
1075,"-0,24162261"
"1075,2","-0,24222396"
"1075,4","-0,24357113"
"1075,6","-0,24402057"
"1075,8","-0,24101788"
1076,"-0,2425224"
"1076,2","-0,24411663"
"1076,4","-0,2439393"
"1076,6","-0,24513474"
"1076,8","-0,24067904"
1077,"-0,24544849"
"1077,2","-0,24450245"
"1077,4","-0,24313113"
"1077,6","-0,2437017"
"1077,8","-0,24490322"
1078,"-0,24686565"
"1078,2","-0,2445444"
"1078,4","-0,24429952"
"1078,6","-0,24452439"
"1078,8","-0,24343832"
1079,"-0,24757616"
"1079,2","-0,2479247"
"1079,4","-0,24182163"
"1079,6","-0,24500975"
"1079,8","-0,24315129"
1080,"-0,2438453"
"1080,2","-0,24374296"
"1080,4","-0,24181472"
"1080,6","-0,24456988"
"1080,8","-0,24435613"
1081,"-0,24229023"
"1081,2","-0,24754067"
"1081,4","-0,2445367"
"1081,6","-0,24701765"
"1081,8","-0,24612732"
1082,"-0,24061237"
"1082,2","-0,24630912"
"1082,4","-0,24410081"
"1082,6","-0,24336967"
"1082,8","-0,24374555"
1083,"-0,24745089"
"1083,2","-0,24434851"
"1083,4","-0,24201599"
"1083,6","-0,24601635"
"1083,8","-0,24330044"
1084,"-0,24687225"
"1084,2","-0,24330623"
"1084,4","-0,24461544"
"1084,6","-0,24373443"
"1084,8","-0,24576361"
1085,"-0,2426908"
"1085,2","-0,24201579"
"1085,4","-0,24684297"
"1085,6","-0,24441981"
"1085,8","-0,24622679"
1086,"-0,24181134"
"1086,2","-0,24648304"
"1086,4","-0,24557735"
"1086,6","-0,24631594"
"1086,8","-0,24597214"
1087,"-0,24366543"
"1087,2","-0,24767581"
"1087,4","-0,24695009"
"1087,6","-0,2447919"
"1087,8","-0,24426834"
1088,"-0,24368809"
"1088,2","-0,24643433"
"1088,4","-0,24606314"
"1088,6","-0,24602675"
"1088,8","-0,2491753"
1089,"-0,2408424"
"1089,2","-0,24642864"
"1089,4","-0,24202496"
"1089,6","-0,24578433"
"1089,8","-0,24617495"
1090,"-0,24529189"
"1090,2","-0,24584505"
"1090,4","-0,24477603"
"1090,6","-0,2434563"
"1090,8","-0,24701476"
1091,"-0,24453309"
"1091,2","-0,24111372"
"1091,4","-0,24533089"
"1091,6","-0,24748557"
"1091,8","-0,24704812"
1092,"-0,24208793"
"1092,2","-0,2431601"
"1092,4","-0,24570589"
"1092,6","-0,24622366"
"1092,8","-0,24683303"
1093,"-0,24788755"
"1093,2","-0,24275757"
"1093,4","-0,24191622"
"1093,6","-0,24542505"
"1093,8","-0,2437734"
1094,"-0,24288121"
"1094,2","-0,25035036"
"1094,4","-0,24592243"
"1094,6","-0,24420531"
"1094,8","-0,24635872"
1095,"-0,24536443"
"1095,2","-0,24688318"
"1095,4","-0,24563448"
"1095,6","-0,24433425"
"1095,8","-0,24515782"
1096,"-0,24362202"
"1096,2","-0,24345949"
"1096,4","-0,24530539"
"1096,6","-0,24894415"
"1096,8","-0,24528296"
1097,"-0,24655263"
"1097,2","-0,24755917"
"1097,4","-0,24912231"
"1097,6","-0,24396221"
"1097,8","-0,24627355"
1098,"-0,24723676"
"1098,2","-0,24195379"
"1098,4","-0,24777234"
"1098,6","-0,24600188"
"1098,8","-0,24749504"
1099,"-0,25125894"
"1099,2","-0,2454842"
"1099,4","-0,24618696"
"1099,6","-0,24827896"
"1099,8","-0,24847628"
1100,"-0,24723652"
"1100,2","-0,24333419"
"1100,4","-0,24627349"
"1100,6","-0,24143796"
"1100,8","-0,24683425"
1101,"-0,24710809"
"1101,2","-0,24626671"
"1101,4","-0,24423578"
"1101,6","-0,24724521"
"1101,8","-0,24686012"
1102,"-0,25014654"
"1102,2","-0,24443744"
"1102,4","-0,24655272"
"1102,6","-0,24761923"
"1102,8","-0,24618439"
1103,"-0,24565856"
"1103,2","-0,24808192"
"1103,4","-0,24641924"
"1103,6","-0,25013447"
"1103,8","-0,24859996"
1104,"-0,24845105"
"1104,2","-0,24780437"
"1104,4","-0,2479191"
"1104,6","-0,24524319"
"1104,8","-0,24816741"
1105,"-0,24897097"
"1105,2","-0,24937405"
"1105,4","-0,24819617"
"1105,6","-0,24939427"
"1105,8","-0,24685293"
1106,"-0,24631737"
"1106,2","-0,24606153"
"1106,4","-0,25096047"
"1106,6","-0,24709505"
"1106,8","-0,24567939"
1107,"-0,24520293"
"1107,2","-0,24718364"
"1107,4","-0,24394642"
"1107,6","-0,24893002"
"1107,8","-0,2463095"
1108,"-0,2466591"
"1108,2","-0,24654637"
"1108,4","-0,24917978"
"1108,6","-0,2462486"
"1108,8","-0,24790221"
1109,"-0,24899483"
"1109,2","-0,25178871"
"1109,4","-0,24636357"
"1109,6","-0,24705288"
"1109,8","-0,2489069"
1110,"-0,2494456"
"1110,2","-0,24492276"
"1110,4","-0,24561082"
"1110,6","-0,24774727"
"1110,8","-0,24686141"
1111,"-0,24727316"
"1111,2","-0,24683663"
"1111,4","-0,24891393"
"1111,6","-0,2471617"
"1111,8","-0,24923922"
1112,"-0,24760044"
"1112,2","-0,24821533"
"1112,4","-0,24754056"
"1112,6","-0,24996737"
"1112,8","-0,24715273"
1113,"-0,24766827"
"1113,2","-0,25029358"
"1113,4","-0,24993017"
"1113,6","-0,24647725"
"1113,8","-0,24762416"
1114,"-0,2479831"
"1114,2","-0,2478617"
"1114,4","-0,24791776"
"1114,6","-0,24646327"
"1114,8","-0,24823523"
1115,"-0,24934329"
"1115,2","-0,24535388"
"1115,4","-0,24716476"
"1115,6","-0,24346668"
"1115,8","-0,24760495"
1116,"-0,24667825"
"1116,2","-0,24941419"
"1116,4","-0,24515128"
"1116,6","-0,24614218"
"1116,8","-0,24889113"
1117,"-0,24950147"
"1117,2","-0,24781452"
"1117,4","-0,2477473"
"1117,6","-0,24682033"
"1117,8","-0,25026903"
1118,"-0,2473066"
"1118,2","-0,24724773"
"1118,4","-0,25455871"
"1118,6","-0,24559098"
"1118,8","-0,24811459"
1119,"-0,25042903"
"1119,2","-0,24725388"
"1119,4","-0,24934722"
"1119,6","-0,24746917"
"1119,8","-0,24701464"
1120,"-0,2464927"
"1120,2","-0,24518767"
"1120,4","-0,25058666"
"1120,6","-0,24382471"
"1120,8","-0,24922898"
1121,"-0,25065076"
"1121,2","-0,24771808"
"1121,4","-0,24755159"
"1121,6","-0,25052515"
"1121,8","-0,24940148"
1122,"-0,24708179"
"1122,2","-0,24646568"
"1122,4","-0,24614552"
"1122,6","-0,24918433"
"1122,8","-0,2496952"
1123,"-0,24847905"
"1123,2","-0,24837016"
"1123,4","-0,24653408"
"1123,6","-0,24919862"
"1123,8","-0,24478421"
1124,"-0,24803083"
"1124,2","-0,2512036"
"1124,4","-0,24701981"
"1124,6","-0,24876112"
"1124,8","-0,24637875"
1125,"-0,24953033"
"1125,2","-0,25059536"
"1125,4","-0,24994914"
"1125,6","-0,25130239"
"1125,8","-0,24863699"
1126,"-0,24539563"
"1126,2","-0,25110459"
"1126,4","-0,25025505"
"1126,6","-0,24983078"
"1126,8","-0,24879445"
1127,"-0,24318719"
"1127,2","-0,25010014"
"1127,4","-0,2516652"
"1127,6","-0,25375268"
"1127,8","-0,24626309"
1128,"-0,24978477"
"1128,2","-0,24551927"
"1128,4","-0,2481343"
"1128,6","-0,25169587"
"1128,8","-0,24513094"
1129,"-0,24965338"
"1129,2","-0,2498194"
"1129,4","-0,25041842"
"1129,6","-0,24814512"
"1129,8","-0,24899416"
1130,"-0,24758388"
"1130,2","-0,25303659"
"1130,4","-0,24754903"
"1130,6","-0,24932969"
"1130,8","-0,24547507"
1131,"-0,24930267"
"1131,2","-0,2473565"
"1131,4","-0,25072598"
"1131,6","-0,25127319"
"1131,8","-0,25171483"
1132,"-0,24769963"
"1132,2","-0,24960224"
"1132,4","-0,24999517"
"1132,6","-0,25058874"
"1132,8","-0,25434846"
1133,"-0,25171462"
"1133,2","-0,24884039"
"1133,4","-0,24908656"
"1133,6","-0,25114062"
"1133,8","-0,24638188"
1134,"-0,24621589"
"1134,2","-0,24768457"
"1134,4","-0,25131583"
"1134,6","-0,24903703"
"1134,8","-0,24937777"
1135,"-0,24865082"
"1135,2","-0,24963731"
"1135,4","-0,24991657"
"1135,6","-0,2485016"
"1135,8","-0,25087196"
1136,"-0,24914625"
"1136,2","-0,24904689"
"1136,4","-0,24777314"
"1136,6","-0,24990512"
"1136,8","-0,24909192"
1137,"-0,24695024"
"1137,2","-0,24585153"
"1137,4","-0,25038558"
"1137,6","-0,24898738"
"1137,8","-0,2508795"
1138,"-0,25039902"
"1138,2","-0,24644841"
"1138,4","-0,24636656"
"1138,6","-0,24976274"
"1138,8","-0,24917865"
1139,"-0,25199619"
"1139,2","-0,24766369"
"1139,4","-0,24966277"
"1139,6","-0,24800813"
"1139,8","-0,24721937"
1140,"-0,24944156"
"1140,2","-0,24529898"
"1140,4","-0,24975273"
"1140,6","-0,25427839"
"1140,8","-0,24651209"
1141,"-0,2514964"
"1141,2","-0,25004372"
"1141,4","-0,24536532"
"1141,6","-0,25013334"
"1141,8","-0,24818294"
1142,"-0,25107098"
"1142,2","-0,24954346"
"1142,4","-0,2537013"
"1142,6","-0,2488859"
"1142,8","-0,25214016"
1143,"-0,25380388"
"1143,2","-0,25118685"
"1143,4","-0,25150439"
"1143,6","-0,24787095"
"1143,8","-0,25037411"
1144,"-0,24911594"
"1144,2","-0,25051767"
"1144,4","-0,24928388"
"1144,6","-0,250967"
"1144,8","-0,24993262"
1145,"-0,24884263"
"1145,2","-0,25030601"
"1145,4","-0,25144222"
"1145,6","-0,24964271"
"1145,8","-0,24930084"
1146,"-0,25247753"
"1146,2","-0,2529625"
"1146,4","-0,2529304"
"1146,6","-0,25174591"
"1146,8","-0,25108287"
1147,"-0,25037763"
"1147,2","-0,25234812"
"1147,4","-0,24931747"
"1147,6","-0,24742632"
"1147,8","-0,2511791"
1148,"-0,25261202"
"1148,2","-0,24851276"
"1148,4","-0,24953498"
"1148,6","-0,25205484"
"1148,8","-0,25334972"
1149,"-0,246663"
"1149,2","-0,25140372"
"1149,4","-0,25114223"
"1149,6","-0,254785"
"1149,8","-0,25196138"
1150,"-0,24686483"
"1150,2","-0,2539342"
"1150,4","-0,25158918"
"1150,6","-0,25184235"
"1150,8","-0,25064966"
1151,"-0,25222355"
"1151,2","-0,25282487"
"1151,4","-0,25157601"
"1151,6","-0,25016338"
"1151,8","-0,25124443"
1152,"-0,25059265"
"1152,2","-0,25099841"
"1152,4","-0,25133458"
"1152,6","-0,2478589"
"1152,8","-0,25071794"
1153,"-0,25432676"
"1153,2","-0,24899979"
"1153,4","-0,25058821"
"1153,6","-0,25251019"
"1153,8","-0,25119865"
1154,"-0,24953854"
"1154,2","-0,25148335"
"1154,4","-0,25079101"
"1154,6","-0,2516087"
"1154,8","-0,24971825"
1155,"-0,2522901"
"1155,2","-0,2531693"
"1155,4","-0,24898165"
"1155,6","-0,25365669"
"1155,8","-0,2508896"
1156,"-0,25427306"
"1156,2","-0,25113952"
"1156,4","-0,25074089"
"1156,6","-0,25134149"
"1156,8","-0,25051558"
1157,"-0,25047502"
"1157,2","-0,24911822"
"1157,4","-0,25264302"
"1157,6","-0,25296286"
"1157,8","-0,25390822"
1158,"-0,2529943"
"1158,2","-0,25433919"
"1158,4","-0,25155184"
"1158,6","-0,25072494"
"1158,8","-0,2474252"
1159,"-0,24996828"
"1159,2","-0,25457841"
"1159,4","-0,24816471"
"1159,6","-0,25235891"
"1159,8","-0,25423238"
1160,"-0,25321248"
"1160,2","-0,25870728"
"1160,4","-0,25364602"
"1160,6","-0,2527211"
"1160,8","-0,25232878"
1161,"-0,24989773"
"1161,2","-0,25085041"
"1161,4","-0,24929024"
"1161,6","-0,25367007"
"1161,8","-0,24969421"
1162,"-0,25210512"
"1162,2","-0,24969724"
"1162,4","-0,25253639"
"1162,6","-0,24952419"
"1162,8","-0,25627723"
1163,"-0,25439879"
"1163,2","-0,25197527"
"1163,4","-0,24725457"
"1163,6","-0,25251585"
"1163,8","-0,25197786"
1164,"-0,25227112"
"1164,2","-0,25166675"
"1164,4","-0,24693634"
"1164,6","-0,25413948"
"1164,8","-0,25228322"
1165,"-0,25299811"
"1165,2","-0,25493953"
"1165,4","-0,25453427"
"1165,6","-0,25064573"
"1165,8","-0,25182897"
1166,"-0,25013927"
"1166,2","-0,2523216"
"1166,4","-0,2532222"
"1166,6","-0,25301501"
"1166,8","-0,25387621"
1167,"-0,25334969"
"1167,2","-0,25112346"
"1167,4","-0,25249004"
"1167,6","-0,25164327"
"1167,8","-0,25222516"
1168,"-0,25457835"
"1168,2","-0,25146598"
"1168,4","-0,25144285"
"1168,6","-0,25253582"
"1168,8","-0,2522153"
1169,"-0,2512576"
"1169,2","-0,25532115"
"1169,4","-0,25375807"
"1169,6","-0,25324458"
"1169,8","-0,25265157"
1170,"-0,25568518"
"1170,2","-0,25135896"
"1170,4","-0,25427848"
"1170,6","-0,25316587"
"1170,8","-0,24974287"
1171,"-0,24995987"
"1171,2","-0,25103673"
"1171,4","-0,25322387"
"1171,6","-0,25274405"
"1171,8","-0,25123817"
1172,"-0,24904256"
"1172,2","-0,2537491"
"1172,4","-0,25631824"
"1172,6","-0,24964368"
"1172,8","-0,25273585"
1173,"-0,25197744"
"1173,2","-0,25293818"
"1173,4","-0,25607207"
"1173,6","-0,25263363"
"1173,8","-0,25210389"
1174,"-0,25270182"
"1174,2","-0,2535975"
"1174,4","-0,24968304"
"1174,6","-0,2529549"
"1174,8","-0,25421169"
1175,"-0,25239527"
"1175,2","-0,25400743"
"1175,4","-0,25297543"
"1175,6","-0,25217289"
"1175,8","-0,25040793"
1176,"-0,25682583"
"1176,2","-0,25168881"
"1176,4","-0,25523385"
"1176,6","-0,25154179"
"1176,8","-0,25230172"
1177,"-0,2535542"
"1177,2","-0,25021571"
"1177,4","-0,25649273"
"1177,6","-0,24886012"
"1177,8","-0,25474155"
1178,"-0,25171515"
"1178,2","-0,25044084"
"1178,4","-0,25434557"
"1178,6","-0,25215197"
"1178,8","-0,25416002"
1179,"-0,2510269"
"1179,2","-0,25098017"
"1179,4","-0,25305319"
"1179,6","-0,25440261"
"1179,8","-0,25315741"
1180,"-0,25254858"
"1180,2","-0,25541949"
"1180,4","-0,25351387"
"1180,6","-0,25372916"
"1180,8","-0,25330338"
1181,"-0,25438252"
"1181,2","-0,2553986"
"1181,4","-0,25298843"
"1181,6","-0,25534311"
"1181,8","-0,25512016"
1182,"-0,25163409"
"1182,2","-0,25498006"
"1182,4","-0,2527099"
"1182,6","-0,25663158"
"1182,8","-0,25530994"
1183,"-0,25640973"
"1183,2","-0,25264564"
"1183,4","-0,25438401"
"1183,6","-0,25232482"
"1183,8","-0,24978665"
1184,"-0,25333366"
"1184,2","-0,25556391"
"1184,4","-0,25859985"
"1184,6","-0,25392824"
"1184,8","-0,25347385"
1185,"-0,25332189"
"1185,2","-0,2540004"
"1185,4","-0,25355563"
"1185,6","-0,25056872"
"1185,8","-0,25366226"
1186,"-0,25512883"
"1186,2","-0,25656715"
"1186,4","-0,25038168"
"1186,6","-0,25715575"
"1186,8","-0,25523403"
1187,"-0,25102341"
"1187,2","-0,25767472"
"1187,4","-0,25559494"
"1187,6","-0,25261575"
"1187,8","-0,25114584"
1188,"-0,25691465"
"1188,2","-0,25422633"
"1188,4","-0,25524223"
"1188,6","-0,25598994"
"1188,8","-0,25835681"
1189,"-0,25607106"
"1189,2","-0,25426584"
"1189,4","-0,25220984"
"1189,6","-0,2513794"
"1189,8","-0,2551564"
1190,"-0,24870233"
"1190,2","-0,25735092"
"1190,4","-0,25321463"
"1190,6","-0,25510913"
"1190,8","-0,25695863"
